id:12088455,daddy:data/femalefashioncsv.csv,name:GUCCI  floral embroidered blazer,brand:Gucci,price:HK$43500,description:Black floral embroidered blazer  from Gucci featuring peaked lapels a front button fastening front flap pockets a rear central vent long sleeves and button cuffs.,color:1082BLACK,style:472137ZIE03,imglink:https://cdn-images.farfetch-contents.com/12/08/84/55/12088455_9810813_322.jpg
id:12193679,daddy:data/femalefashioncsv.csv,name:GUCCI  GG Web embroidered coat,brand:Gucci,price:HK$32500,description:Since 2015 Alessandro Michele has taken the helm of Gucci and has pushed the maison into the forefront of fashion. New wave micro florals are the mood of AW17 for a refined yet signature Gucci aesthetic. Nude and black wool GG Web embroidered coat from Gucci featuring a v-neck long sleeves a button fastening a signature blue and red Web detail an embroidered floral design  side slit pockets a mid-length and decorative buttons.,color:9148,style:469516ZJZ10,imglink:https://cdn-images.farfetch-contents.com/12/19/36/79/12193679_10363487_322.jpg
id:12423211,daddy:data/femalefashioncsv.csv,name:GUCCI  embellished lace-trimmed dress,brand:Gucci,price:HK$43000,description:Alessandro Michele has transformed the house of Gucci introducing whimsical elements and bold graphics to iconic silhouettes and brand codes. A stunning piece from the AW17 collection this dress has been crafted from panels of delicate floral silk lace supple velvet cotton and wool. The piece features a round neckline with a ruffle trimming a rear zip fastening a short length long lace sleeves with elasticated cuffs faux pearl trims and a colourful crystal-embellished moth detail referencing the designer's love of nature.,color:1000,style:493530ZJE77,imglink:https://cdn-images.farfetch-contents.com/12/42/32/11/12423211_11461522_322.jpg
id:12132428,daddy:data/femalefashioncsv.csv,name:GUCCI  Leather mid-heel ankle boot,brand:Gucci,price:HK$9900,description:The double G   antique gold toned hardware is set on the green and red Web of these mid-heel   leather ankle boots. They have a stacked heel and square toe and side zip   closure. Black leather with green and red Web. Double G. Square toe. Side zip   closure. 75mm heel. 14cm shaft height based on a size 37. Made in Italy.,color:1060 NERO,style:432063DKHC01060,imglink:https://cdn-images.farfetch-contents.com/12/13/24/28/12132428_10241161_322.jpg
id:12164288,daddy:data/femalefashioncsv.csv,name:GUCCI  embroidered dress,brand:Gucci,price:HK$23000,description:True to Alessandro Michele's daring eccentric vision this elegant black embroidered dress from Gucci features a classic collar long sleeves button cuffs a back zip fastening a straight hem and an embroidered floral design to the front and back.,color:1289,style:479516X9B44,imglink:https://cdn-images.farfetch-contents.com/12/16/42/88/12164288_10319172_322.jpg
id:12483730,daddy:data/femalefashioncsv.csv,name:GUCCI  Ayers mid heel pumps,brand:Gucci,price:HK$8800,description:Reviving the classic heritage of the brand Alessandro Michele continues to infuse the Gucci's legacy of emblems into his modern designs. The outcome is wardrobe staples with a new wave flair. This pair of black scale leather Ayers mid heel pumps from Gucci feature a square toe a floral lining a signature logo buckle a piped leather trim a slip-on style and a metallic block heel.,color:1062NERO,style:474463EQYD0,imglink:https://cdn-images.farfetch-contents.com/12/48/37/30/12483730_11694646_322.jpg
id:12430332,daddy:data/femalefashioncsv.csv,name:GUCCI  crystal-embellished technical jersey sweatshirt,brand:Gucci,price:HK$16500,description:Alessandro Michele continues to update classic sports-luxe staples infusing them with the romantic energy of Gucci's AW17 collection. Fashioned in Italy from a comfortable black cotton blend this technical jersey sweatshirt features a high standing collar a front zip fastening long sleeves two front zipped pockets striking white crystal embellishments and Gucci's signature blue and red Web detail across the chest.,color:1146,style:489718X9F88,imglink:https://cdn-images.farfetch-contents.com/12/43/03/32/12430332_11462807_322.jpg
id:12432872,daddy:data/femalefashioncsv.csv,name:GUCCI  Belted wool silk dress,brand:Gucci,price:HK$28000,description:A symbol that brings together Gucci's past and present the Horsebit was first presented in the 1950s as a decorative motif and is now an iconic element synonymous with the brand. Here it is presented as a detail on the belt which also has a traditional buckle unexpectedly placed on the back. Silk lining. White cady crêpe wool silk with blue trim and red detail. Front box pleat. Red leather belt with Horsebit detail on the front and metal buckle on the back. Back zip closure. 51% wool and 49% silk. Made in Italy. The model is 5'11" and is wearing size 40.,color:9368 White,style:493524ZJE96,imglink:https://cdn-images.farfetch-contents.com/12/43/28/72/12432872_11380210_322.jpg
id:12364134,daddy:data/femalefashioncsv.csv,name:GUCCI  Technical jersey stirrup leggings with crystals,brand:Gucci,price:HK$18500,description:Alessandro Michele has transformed the house of Gucci while staying true to the brand's iconic style codes as seen in these Technical jersey stirrup leggings with crystals. A fine example of Italian tailoring the pair has been fashioned from a cream cotton-blend with slight stretch for added comfort. They feature a front fastening flattering skinny fit and stirrup cuffs inspired by the label's equestrian heritage. Finished with the signature blue red and white Sylvie Web running down the sides with crystal embellished lining alongside these Gucci trousers will ensure a bold new-season style.,color:9094,style:489728X9F93,imglink:https://cdn-images.farfetch-contents.com/12/36/41/34/12364134_11095492_322.jpg
id:12448212,daddy:data/femalefashioncsv.csv,name:GUCCI  embroidered shearling denim jacket,brand:Gucci,price:HK$52000,description:A classic denim jacket is an essential wardrobe staple and a piece that you will treasure for season's to come. Fabricated in Italy from light blue denim this soft cotton shearling lined jacket features an assortment of multicolour embroideries across the front and a vibrant jacquard patterned panel to the rear. Designed with a relaxed oversized silhouette this Gucci jacket benefits from a set of four front pockets.,color:4413 BLUE,style:478041XR657,imglink:https://cdn-images.farfetch-contents.com/12/44/82/12/12448212_11632739_322.jpg
